oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
338110200005723,50945976,2458263.9622297361,58263.459768499997,16.8040695,0.0151330801,0,zg,312.87924620000001,-15.816171600000001,0.536000013,-0.00700000022,20180525459757,338,0xa,0x2,21.0200005,26.116663,0.0324783325,-0.0370575972,9.07709637e-06,30,1.70599997,1
338110200005723,51345950,2458267.9623203897,58267.4595023,16.5682335,0.0138862766,0,zg,312.87925050000001,-15.816159799999999,0.987999976,-0.0590000004,20180529458935,338,0xa,0x2,19.3600006,26.1109886,0.0393750705,-0.00841857772,3.57203644e-05,30,1.65699995,1
338110200005723,52043932,2458274.9427399896,58274.439328699998,16.8359337,0.0153253302,0,zg,312.87923519999998,-15.81617,1.66100001,0.0439999998,20180605439317,338,0xa,0x2,20.1100006,26.0333214,0.0424578115,-0.0702472106,2.19752565e-05,30,1.66199994,1
338110200005723,52344140,2458277.9450537744,58277.4414005,16.6639977,0.0143570518,0,zg,312.8792211,-15.816176799999999,1.07299995,0.0370000005,20180608441389,338,0xa,0x2,20.8400002,26.0489292,0.0309687462,-0.0905328467,8.34649927e-06,30,1.62800002,1
338110200005723,52641877,2458280.9226576397,58280.418773099998,16.7773952,0.0149767753,0,zg,312.87924079999999,-15.8161871,1.36699998,0.0480000004,20180611418762,338,0xa,0x2,21.3299999,26.1327801,0.0269990172,-0.052266892,6.22532389e-06,30,1.68200004,1
338110200005723,52941865,2458283.9227655479,58283.418657399998,16.8645744,0.0155034084,0,zg,312.8792522,-15.816197900000001,0.92900002,0.0480000004,20180614418646,338,0xa,0x2,21.2900009,26.1413422,0.0259753074,-0.0654782131,5.73859188e-06,30,1.64999998,1
338110200005723,53243549,2458286.9398205667,58286.435497699997,16.7025528,0.0145598724,0,zg,312.87927930000001,-15.816215100000001,0.681999981,-0.00499999989,20180617435498,338,0xa,0x2,20.7900009,26.1802464,0.033583194,-0.0762553513,9.80816458e-06,30,1.58599997,1
338110200005723,54841931,2458302.9245874826,58302.419317100001,16.7685394,0.014925804,0,zg,312.8792388,-15.816193699999999,0.992999971,-0.0219999999,20180703419306,338,0xa,0x2,20.25,26.1129227,0.0352565534,-0.0225639101,1.3862712e-05,30,1.58200002,1
338110200005723,55144062,2458305.9460353097,58305.440625000003,16.8143406,0.0151943834,0,zg,312.8792492,-15.816169199999999,0.66900003,0.0520000011,20180706440613,338,0xa,0x2,20.6900005,25.9719696,0.0325614959,-0.0598073564,9.51782022e-06,30,1.64100003,1
338110200005723,56037652,2458314.8822719897,58314.376527799999,16.4687653,0.0134437457,0,zg,312.87922170000002,-15.816185600000001,0.992999971,-0.00100000005,20180715376516,338,0xa,0x2,21.0200005,25.9367714,0.0323158614,-0.0322389044,8.89271269e-06,30,1.58299994,1
